2500,97792
2501,39865
2502,65963
2503,82597
2504,287214
2505,130165
2506,70588
2507,75781
2508,66687
2509,22727
2510,57360
2511,83333
2512,99800
2513,96787
2514,87174
2515,104549
2516,107934
2517,86368
2518,121465
2519,165227
2520,132331
2521,77528
2522,41964
2523,70442
2524,38674
2525,235901
2526,77528
2527,41964
2528,70442
2529,38674
2530,41796
2531,162552
2532,235901
2533,46241
2534,106219
2535,84000
2536,112500
2537,117250
2538,86000
2539,102389
2540,93500
2541,116250
2542,121071
2543,89000
2544,115385
2545,117233
2546,84000
2547,98250
2548,96000
2549,84615
2550,104615
2551,121053
2552,86667
2553,126400
2554,81681
2555,84000
2556,117250
2557,86667
2558,84000
2559,84000
2560,117233
2561,126667
2562,86000
2563,130300
2564,86667
2565,89000
2566,121071
2567,116250
2568,110667
2569,96585
2570,115167
2571,121053
2572,99667
2573,96000
2574,98250
2575,102389
2576,80952
2577,108333
2578,91000
2579,127500
2580,104615
2581,37912
2582,42988
2583,55846
2584,43304
2585,39904
2586,44755
2587,41322
2588,47805
2589,42361
2590,55301
2591,43256
2592,43304
2593,42683
2594,46265
2595,43741
2596,35802
2597,42982
2598,51302
2599,53253
2600,47986
2601,48757
2602,55846
2603,39904
2604,42373
2605,37912
2606,41979
2607,47307
2608,38889
2609,42330
2610,42988
2611,37561
2612,50547
2613,41494
2614,45872
2615,58572
2616,42982
2617,43304
2618,37912
2619,42330
2620,51302
2621,93318
2622,37561
2623,39904
2624,35802
2625,46265
2626,47805
2627,48757
2628,41322
2629,43694
2630,55846
2631,41494
2632,45872
2633,42361
2634,47146
2635,53253
2636,51278
2637,41979
2638,42988
2639,43256
2640,47059
2641,42208
2642,47307
2643,47986
2644,55301
2645,47232
2646,93318
2647,42208
2648,38889
2649,47232
2650,55301
2651,37912
2652,41979
2653,47307
2654,35802
2655,43694
2656,47805
2657,41176
2658,41322
2659,42330
2660,43741
2661,43256
2662,47986
2663,47146
2664,45872
2665,51302
2666,46265
2667,28975
2668,44755
2669,53253
2670,43304
2671,41494
2672,42373
2673,42361
2674,42988
2675,41496
2676,42683
2677,51302
2678,41979
2679,41322
2680,51278
2681,28975
2682,39904
2683,42982
2684,47986
2685,41176
2686,50547
2687,46265
2688,47146
2689,47059
2690,55301
2691,47805
2692,42373
2693,41496
2694,93318
2695,48757
2696,38889
2697,43304
2698,37912
2699,42988
2700,44755
2701,42330
2702,42208
2703,58572
2704,53253
2705,63862
2706,35802
2707,43694
2708,42683
2709,55301
2710,45872
2711,39904
2712,42373
2713,47986
2714,47059
2715,93318
2716,28975
2717,47805
2718,47146
2719,41979
2720,42330
2721,63862
2722,55353
2723,57289
2724,69072
2725,64706
2726,30137
2727,105228
2728,61111
2729,112760
2730,41071
2731,41379
2732,33824
2733,30545
2734,46067
2735,61111
2736,41071
2737,41379
2738,31690
2739,32000
2740,32738
2741,34545
2742,31250
2743,34133
2744,44878
2745,45636
2746,34211
2747,30545
2748,39091
2749,33824
2750,44867
2751,37931
2752,35239
2753,34286
2754,37333
2755,32143
2756,34177
2757,34444
2758,32368
2759,43023
2760,42857
2761,32632
2762,42073
2763,37746
2764,51695
2765,43023
2766,44867
2767,30297
2768,32368
2769,34286
2770,34177
2771,42466
2772,37895
2773,32632
2774,33824
2775,34211
2776,34286
2777,37931
2778,46981
2779,32738
2780,39091
2781,31690
2782,37333
2783,47368
2784,27536
2785,32051
2786,30545
2787,32667
2788,45636
2789,44878
2790,32759
2791,37746
2792,86456
2793,31765
2794,121401
2795,32051
2796,34177
2797,44878
2798,34545
2799,30545
2800,51695
2801,33333
2802,31250
2803,32632
2804,43023
2805,42857
2806,32000
2807,31690
2808,39091
2809,37895
2810,46067
2811,42073
2812,37931
2813,32667
2814,33824
2815,32759
2816,32143
2817,34286
2818,37746
2819,32738
2820,30297
2821,47368
2822,27536
2823,86456
2824,41279
2825,34286
2826,47368
2827,37746
2828,34177
2829,42857
2830,30297
2831,32759
2832,86456
2833,31765
2834,121401
2835,41279
2836,44000
2837,111253
2838,115489
2839,133929
2840,90421
2841,59926
2842,82778
2843,39855
2844,47142
2845,120000
2846,209720
2847,219229
2848,47210
2849,43040
2850,39130
2851,59553
2852,28164
2853,160966
2854,160369
2855,219229
2856,209720
2857,47210
2858,43040
2859,39130
2860,59553
2861,28164
2862,160966
2863,160369
2864,94646
2865,31669
2866,197368
2867,124065
2868,123434
2869,130958
2870,41776
2871,146945
2872,148332
2873,209738
2874,73171
2875,103828
2876,87879
2877,36719
2878,33333
2879,31461
2880,38793
2881,26389
2882,33784
2883,39216
2884,43678
2885,160369
2886,94646
2887,31669
2888,124065
2889,197368
2890,123434
2891,130958
2892,41776
2893,148332
2894,146945
2895,209738
2896,73171
2897,87879
2898,103828
2899,43678
2900,34483
2901,33333
2902,26389
2903,36719
2904,41538
2905,40000
2906,39216
2907,33784
2908,37500
2909,38793
2910,31461
2911,71212
2912,56306
2913,70000
2914,89387
